year,county,death_type,deaths,population,deaths_per_100000
2005,Alameda,All Combined,1,1459881,0.07
2005,Alameda,Felony,1,1459881,0.07
2005,Alameda,Accidental,0,1459881,0.0
2005,All Combined,All Combined,14,35985595,0.04
2005,All Combined,Felony,5,35985595,0.01
2005,All Combined,Accidental,9,35985595,0.03
2005,Alpine,All Combined,0,1210,0.0
2005,Alpine,Felony,0,1210,0.0
2005,Alpine,Accidental,0,1210,0.0
2005,Amador,All Combined,0,37723,0.0
2005,Amador,Felony,0,37723,0.0
2005,Amador,Accidental,0,37723,0.0
2005,Butte,All Combined,0,213701,0.0
2005,Butte,Felony,0,213701,0.0
2005,Butte,Accidental,0,213701,0.0
2005,Calaveras,All Combined,0,44774,0.0
2005,Calaveras,Felony,0,44774,0.0
2005,Calaveras,Accidental,0,44774,0.0
2005,Colusa,All Combined,0,20565,0.0
2005,Colusa,Felony,0,20565,0.0
2005,Colusa,Accidental,0,20565,0.0
2005,Contra Costa,All Combined,1,1004229,0.1
2005,Contra Costa,Felony,1,1004229,0.1
2005,Contra Costa,Accidental,0,1004229,0.0
2005,Del Norte,All Combined,0,28316,0.0
2005,Del Norte,Felony,0,28316,0.0
2005,Del Norte,Accidental,0,28316,0.0
2005,El Dorado,All Combined,0,173183,0.0
2005,El Dorado,Felony,0,173183,0.0
2005,El Dorado,Accidental,0,173183,0.0
2005,Fresno,All Combined,0,871912,0.0
2005,Fresno,Felony,0,871912,0.0
2005,Fresno,Accidental,0,871912,0.0
2005,Glenn,All Combined,0,27523,0.0
2005,Glenn,Felony,0,27523,0.0
2005,Glenn,Accidental,0,27523,0.0
2005,Humboldt,All Combined,0,131689,0.0
2005,Humboldt,Felony,0,131689,0.0
2005,Humboldt,Accidental,0,131689,0.0
2005,Imperial,All Combined,0,157656,0.0
2005,Imperial,Felony,0,157656,0.0
2005,Imperial,Accidental,0,157656,0.0
2005,Inyo,All Combined,0,18463,0.0
2005,Inyo,Felony,0,18463,0.0
2005,Inyo,Accidental,0,18463,0.0
2005,Kern,All Combined,1,761972,0.13
2005,Kern,Felony,0,761972,0.0
2005,Kern,Accidental,1,761972,0.13
2005,Kings,All Combined,0,144602,0.0
2005,Kings,Felony,0,144602,0.0
2005,Kings,Accidental,0,144602,0.0
2005,Lake,All Combined,0,63108,0.0
2005,Lake,Felony,0,63108,0.0
2005,Lake,Accidental,0,63108,0.0
2005,Lassen,All Combined,0,34529,0.0
2005,Lassen,Felony,0,34529,0.0
2005,Lassen,Accidental,0,34529,0.0
2005,Los Angeles,All Combined,2,9809556,0.02
2005,Los Angeles,Felony,1,9809556,0.01
2005,Los Angeles,Accidental,1,9809556,0.01
2005,Madera,All Combined,0,139868,0.0
2005,Madera,Felony,0,139868,0.0
2005,Madera,Accidental,0,139868,0.0
2005,Marin,All Combined,0,246688,0.0
2005,Marin,Felony,0,246688,0.0
2005,Marin,Accidental,0,246688,0.0
2005,Mariposa,All Combined,0,18057,0.0
2005,Mariposa,Felony,0,18057,0.0
2005,Mariposa,Accidental,0,18057,0.0
2005,Mendocino,All Combined,0,88014,0.0
2005,Mendocino,Felony,0,88014,0.0
2005,Mendocino,Accidental,0,88014,0.0
2005,Merced,All Combined,0,240600,0.0
2005,Merced,Felony,0,240600,0.0
2005,Merced,Accidental,0,240600,0.0
2005,Modoc,All Combined,0,9589,0.0
2005,Modoc,Felony,0,9589,0.0
2005,Modoc,Accidental,0,9589,0.0
2005,Mono,All Combined,0,13801,0.0
2005,Mono,Felony,0,13801,0.0
2005,Mono,Accidental,0,13801,0.0
2005,Monterey,All Combined,0,407973,0.0
2005,Monterey,Felony,0,407973,0.0
2005,Monterey,Accidental,0,407973,0.0
2005,Napa,All Combined,0,130740,0.0
2005,Napa,Felony,0,130740,0.0
2005,Napa,Accidental,0,130740,0.0
2005,Nevada,All Combined,0,97802,0.0
2005,Nevada,Felony,0,97802,0.0
2005,Nevada,Accidental,0,97802,0.0
2005,Orange,All Combined,0,2957151,0.0
2005,Orange,Felony,0,2957151,0.0
2005,Orange,Accidental,0,2957151,0.0
2005,Placer,All Combined,1,312632,0.32
2005,Placer,Felony,0,312632,0.0
2005,Placer,Accidental,1,312632,0.32
2005,Plumas,All Combined,0,20859,0.0
2005,Plumas,Felony,0,20859,0.0
2005,Plumas,Accidental,0,20859,0.0
2005,Riverside,All Combined,0,1934724,0.0
2005,Riverside,Felony,0,1934724,0.0
2005,Riverside,Accidental,0,1934724,0.0
2005,Sacramento,All Combined,2,1358169,0.15
2005,Sacramento,Felony,0,1358169,0.0
2005,Sacramento,Accidental,2,1358169,0.15
2005,San Benito,All Combined,0,55155,0.0
2005,San Benito,Felony,0,55155,0.0
2005,San Benito,Accidental,0,55155,0.0
2005,San Bernardino,All Combined,2,1942734,0.1
2005,San Bernardino,Felony,0,1942734,0.0
2005,San Bernardino,Accidental,2,1942734,0.1
2005,San Diego,All Combined,0,2970136,0.0
2005,San Diego,Felony,0,2970136,0.0
2005,San Diego,Accidental,0,2970136,0.0
2005,San Francisco,All Combined,0,779657,0.0
2005,San Francisco,Felony,0,779657,0.0
2005,San Francisco,Accidental,0,779657,0.0
2005,San Joaquin,All Combined,0,651625,0.0
2005,San Joaquin,Felony,0,651625,0.0
2005,San Joaquin,Accidental,0,651625,0.0
2005,San Luis Obispo,All Combined,0,259944,0.0
2005,San Luis Obispo,Felony,0,259944,0.0
2005,San Luis Obispo,Accidental,0,259944,0.0
2005,San Mateo,All Combined,0,699276,0.0
2005,San Mateo,Felony,0,699276,0.0
2005,San Mateo,Accidental,0,699276,0.0
2005,Santa Barbara,All Combined,0,411685,0.0
2005,Santa Barbara,Felony,0,411685,0.0
2005,Santa Barbara,Accidental,0,411685,0.0
2005,Santa Clara,All Combined,0,1699520,0.0
2005,Santa Clara,Felony,0,1699520,0.0
2005,Santa Clara,Accidental,0,1699520,0.0
2005,Santa Cruz,All Combined,1,254726,0.39
2005,Santa Cruz,Felony,0,254726,0.0
2005,Santa Cruz,Accidental,1,254726,0.39
2005,Shasta,All Combined,0,174252,0.0
2005,Shasta,Felony,0,174252,0.0
2005,Shasta,Accidental,0,174252,0.0
2005,Sierra,All Combined,0,3430,0.0
2005,Sierra,Felony,0,3430,0.0
2005,Sierra,Accidental,0,3430,0.0
2005,Siskiyou,All Combined,0,44944,0.0
2005,Siskiyou,Felony,0,44944,0.0
2005,Siskiyou,Accidental,0,44944,0.0
2005,Solano,All Combined,0,410570,0.0
2005,Solano,Felony,0,410570,0.0
2005,Solano,Accidental,0,410570,0.0
2005,Sonoma,All Combined,0,469523,0.0
2005,Sonoma,Felony,0,469523,0.0
2005,Sonoma,Accidental,0,469523,0.0
2005,Stanislaus,All Combined,1,498019,0.2
2005,Stanislaus,Felony,1,498019,0.2
2005,Stanislaus,Accidental,0,498019,0.0
2005,Sutter,All Combined,0,88106,0.0
2005,Sutter,Felony,0,88106,0.0
2005,Sutter,Accidental,0,88106,0.0
2005,Tehama,All Combined,0,60461,0.0
2005,Tehama,Felony,0,60461,0.0
2005,Tehama,Accidental,0,60461,0.0
2005,Trinity,All Combined,0,13789,0.0
2005,Trinity,Felony,0,13789,0.0
2005,Trinity,Accidental,0,13789,0.0
2005,Tulare,All Combined,1,408403,0.24
2005,Tulare,Felony,0,408403,0.0
2005,Tulare,Accidental,1,408403,0.24
2005,Tuolumne,All Combined,0,56452,0.0
2005,Tuolumne,Felony,0,56452,0.0
2005,Tuolumne,Accidental,0,56452,0.0
2005,Ventura,All Combined,0,796866,0.0
2005,Ventura,Felony,0,796866,0.0
2005,Ventura,Accidental,0,796866,0.0
2005,Yolo,All Combined,1,187353,0.53
2005,Yolo,Felony,1,187353,0.53
2005,Yolo,Accidental,0,187353,0.0
2005,Yuba,All Combined,0,67710,0.0
2005,Yuba,Felony,0,67710,0.0
2005,Yuba,Accidental,0,67710,0.0
2006,Alameda,All Combined,1,1464837,0.07
2006,Alameda,Felony,0,1464837,0.0
2006,Alameda,Accidental,1,1464837,0.07
2006,All Combined,All Combined,11,36246829,0.03
2006,All Combined,Felony,5,36246829,0.01
2006,All Combined,Accidental,6,36246829,0.02
2006,Alpine,All Combined,0,1255,0.0
2006,Alpine,Felony,0,1255,0.0
2006,Alpine,Accidental,0,1255,0.0
2006,Amador,All Combined,0,37966,0.0
2006,Amador,Felony,0,37966,0.0
2006,Amador,Accidental,0,37966,0.0
2006,Butte,All Combined,0,215684,0.0
2006,Butte,Felony,0,215684,0.0
2006,Butte,Accidental,0,215684,0.0
2006,Calaveras,All Combined,0,45314,0.0
2006,Calaveras,Felony,0,45314,0.0
2006,Calaveras,Accidental,0,45314,0.0
2006,Colusa,All Combined,0,20892,0.0
2006,Colusa,Felony,0,20892,0.0
2006,Colusa,Accidental,0,20892,0.0
2006,Contra Costa,All Combined,0,1010103,0.0
2006,Contra Costa,Felony,0,1010103,0.0
2006,Contra Costa,Accidental,0,1010103,0.0
2006,Del Norte,All Combined,0,28277,0.0
2006,Del Norte,Felony,0,28277,0.0
2006,Del Norte,Accidental,0,28277,0.0
2006,El Dorado,All Combined,0,175261,0.0
2006,El Dorado,Felony,0,175261,0.0
2006,El Dorado,Accidental,0,175261,0.0
2006,Fresno,All Combined,0,886376,0.0
2006,Fresno,Felony,0,886376,0.0
2006,Fresno,Accidental,0,886376,0.0
2006,Glenn,All Combined,0,27732,0.0
2006,Glenn,Felony,0,27732,0.0
2006,Glenn,Accidental,0,27732,0.0
2006,Humboldt,All Combined,0,132226,0.0
2006,Humboldt,Felony,0,132226,0.0
2006,Humboldt,Accidental,0,132226,0.0
2006,Imperial,All Combined,0,162535,0.0
2006,Imperial,Felony,0,162535,0.0
2006,Imperial,Accidental,0,162535,0.0
2006,Inyo,All Combined,0,18420,0.0
2006,Inyo,Felony,0,18420,0.0
2006,Inyo,Accidental,0,18420,0.0
2006,Kern,All Combined,1,786219,0.13
2006,Kern,Felony,0,786219,0.0
2006,Kern,Accidental,1,786219,0.13
2006,Kings,All Combined,0,147495,0.0
2006,Kings,Felony,0,147495,0.0
2006,Kings,Accidental,0,147495,0.0
2006,Lake,All Combined,0,63791,0.0
2006,Lake,Felony,0,63791,0.0
2006,Lake,Accidental,0,63791,0.0
2006,Lassen,All Combined,0,35013,0.0
2006,Lassen,Felony,0,35013,0.0
2006,Lassen,Accidental,0,35013,0.0
2006,Los Angeles,All Combined,2,9787326,0.02
2006,Los Angeles,Felony,0,9787326,0.0
2006,Los Angeles,Accidental,2,9787326,0.02
2006,Madera,All Combined,0,143526,0.0
2006,Madera,Felony,0,143526,0.0
2006,Madera,Accidental,0,143526,0.0
2006,Marin,All Combined,0,247245,0.0
2006,Marin,Felony,0,247245,0.0
2006,Marin,Accidental,0,247245,0.0
2006,Mariposa,All Combined,0,18246,0.0
2006,Mariposa,Felony,0,18246,0.0
2006,Mariposa,Accidental,0,18246,0.0
2006,Mendocino,All Combined,0,87584,0.0
2006,Mendocino,Felony,0,87584,0.0
2006,Mendocino,Accidental,0,87584,0.0
2006,Merced,All Combined,0,245556,0.0
2006,Merced,Felony,0,245556,0.0
2006,Merced,Accidental,0,245556,0.0
2006,Modoc,All Combined,0,9641,0.0
2006,Modoc,Felony,0,9641,0.0
2006,Modoc,Accidental,0,9641,0.0
2006,Mono,All Combined,0,14152,0.0
2006,Mono,Felony,0,14152,0.0
2006,Mono,Accidental,0,14152,0.0
2006,Monterey,All Combined,0,405877,0.0
2006,Monterey,Felony,0,405877,0.0
2006,Monterey,Accidental,0,405877,0.0
2006,Napa,All Combined,0,131921,0.0
2006,Napa,Felony,0,131921,0.0
2006,Napa,Accidental,0,131921,0.0
2006,Nevada,All Combined,0,98333,0.0
2006,Nevada,Felony,0,98333,0.0
2006,Nevada,Accidental,0,98333,0.0
2006,Orange,All Combined,0,2955432,0.0
2006,Orange,Felony,0,2955432,0.0
2006,Orange,Accidental,0,2955432,0.0
2006,Placer,All Combined,0,322269,0.0
2006,Placer,Felony,0,322269,0.0
2006,Placer,Accidental,0,322269,0.0
2006,Plumas,All Combined,0,20709,0.0
2006,Plumas,Felony,0,20709,0.0
2006,Plumas,Accidental,0,20709,0.0
2006,Riverside,All Combined,0,2017350,0.0
2006,Riverside,Felony,0,2017350,0.0
2006,Riverside,Accidental,0,2017350,0.0
2006,Sacramento,All Combined,1,1372276,0.07
2006,Sacramento,Felony,1,1372276,0.07
2006,Sacramento,Accidental,0,1372276,0.0
2006,San Benito,All Combined,0,54896,0.0
2006,San Benito,Felony,0,54896,0.0
2006,San Benito,Accidental,0,54896,0.0
2006,San Bernardino,All Combined,1,1976769,0.05
2006,San Bernardino,Felony,0,1976769,0.0
2006,San Bernardino,Accidental,1,1976769,0.05
2006,San Diego,All Combined,1,2982817,0.03
2006,San Diego,Felony,1,2982817,0.03
2006,San Diego,Accidental,0,2982817,0.0
2006,San Francisco,All Combined,2,782928,0.26
2006,San Francisco,Felony,1,782928,0.13
2006,San Francisco,Accidental,1,782928,0.13
2006,San Joaquin,All Combined,0,660886,0.0
2006,San Joaquin,Felony,0,660886,0.0
2006,San Joaquin,Accidental,0,660886,0.0
2006,San Luis Obispo,All Combined,0,261804,0.0
2006,San Luis Obispo,Felony,0,261804,0.0
2006,San Luis Obispo,Accidental,0,261804,0.0
2006,San Mateo,All Combined,1,699397,0.14
2006,San Mateo,Felony,1,699397,0.14
2006,San Mateo,Accidental,0,699397,0.0
2006,Santa Barbara,All Combined,0,412852,0.0
2006,Santa Barbara,Felony,0,412852,0.0
2006,Santa Barbara,Accidental,0,412852,0.0
2006,Santa Clara,All Combined,0,1713840,0.0
2006,Santa Clara,Felony,0,1713840,0.0
2006,Santa Clara,Accidental,0,1713840,0.0
2006,Santa Cruz,All Combined,0,255486,0.0
2006,Santa Cruz,Felony,0,255486,0.0
2006,Santa Cruz,Accidental,0,255486,0.0
2006,Shasta,All Combined,0,175240,0.0
2006,Shasta,Felony,0,175240,0.0
2006,Shasta,Accidental,0,175240,0.0
2006,Sierra,All Combined,0,3423,0.0
2006,Sierra,Felony,0,3423,0.0
2006,Sierra,Accidental,0,3423,0.0
2006,Siskiyou,All Combined,0,44889,0.0
2006,Siskiyou,Felony,0,44889,0.0
2006,Siskiyou,Accidental,0,44889,0.0
2006,Solano,All Combined,0,411351,0.0
2006,Solano,Felony,0,411351,0.0
2006,Solano,Accidental,0,411351,0.0
2006,Sonoma,All Combined,0,469967,0.0
2006,Sonoma,Felony,0,469967,0.0
2006,Sonoma,Accidental,0,469967,0.0
2006,Stanislaus,All Combined,1,503548,0.2
2006,Stanislaus,Felony,1,503548,0.2
2006,Stanislaus,Accidental,0,503548,0.0
2006,Sutter,All Combined,0,90629,0.0
2006,Sutter,Felony,0,90629,0.0
2006,Sutter,Accidental,0,90629,0.0
2006,Tehama,All Combined,0,61541,0.0
2006,Tehama,Felony,0,61541,0.0
2006,Tehama,Accidental,0,61541,0.0
2006,Trinity,All Combined,0,13824,0.0
2006,Trinity,Felony,0,13824,0.0
2006,Trinity,Accidental,0,13824,0.0
2006,Tulare,All Combined,0,416094,0.0
2006,Tulare,Felony,0,416094,0.0
2006,Tulare,Accidental,0,416094,0.0
2006,Tuolumne,All Combined,0,56557,0.0
2006,Tuolumne,Felony,0,56557,0.0
2006,Tuolumne,Accidental,0,56557,0.0
2006,Ventura,All Combined,0,801225,0.0
2006,Ventura,Felony,0,801225,0.0
2006,Ventura,Accidental,0,801225,0.0
2006,Yolo,All Combined,0,190810,0.0
2006,Yolo,Felony,0,190810,0.0
2006,Yolo,Accidental,0,190810,0.0
2006,Yuba,All Combined,0,69217,0.0
2006,Yuba,Felony,0,69217,0.0
2006,Yuba,Accidental,0,69217,0.0
2007,Alameda,All Combined,1,1476400,0.07
2007,Alameda,Felony,0,1476400,0.0
2007,Alameda,Accidental,1,1476400,0.07
2007,All Combined,All Combined,9,36552543,0.02
2007,All Combined,Felony,4,36552543,0.01
2007,All Combined,Accidental,5,36552543,0.01
2007,Alpine,All Combined,0,1249,0.0
2007,Alpine,Felony,0,1249,0.0
2007,Alpine,Accidental,0,1249,0.0
2007,Amador,All Combined,0,38085,0.0
2007,Amador,Felony,0,38085,0.0
2007,Amador,Accidental,0,38085,0.0
2007,Butte,All Combined,0,217113,0.0
2007,Butte,Felony,0,217113,0.0
2007,Butte,Accidental,0,217113,0.0
2007,Calaveras,All Combined,0,45638,0.0
2007,Calaveras,Felony,0,45638,0.0
2007,Calaveras,Accidental,0,45638,0.0
2007,Colusa,All Combined,0,21118,0.0
2007,Colusa,Felony,0,21118,0.0
2007,Colusa,Accidental,0,21118,0.0
2007,Contra Costa,All Combined,0,1021253,0.0
2007,Contra Costa,Felony,0,1021253,0.0
2007,Contra Costa,Accidental,0,1021253,0.0
2007,Del Norte,All Combined,0,28480,0.0
2007,Del Norte,Felony,0,28480,0.0
2007,Del Norte,Accidental,0,28480,0.0
2007,El Dorado,All Combined,1,177197,0.56
2007,El Dorado,Felony,1,177197,0.56
2007,El Dorado,Accidental,0,177197,0.0
2007,Fresno,All Combined,0,899828,0.0
2007,Fresno,Felony,0,899828,0.0
2007,Fresno,Accidental,0,899828,0.0
2007,Glenn,All Combined,0,28014,0.0
2007,Glenn,Felony,0,28014,0.0
2007,Glenn,Accidental,0,28014,0.0
2007,Humboldt,All Combined,0,132658,0.0
2007,Humboldt,Felony,0,132658,0.0
2007,Humboldt,Accidental,0,132658,0.0
2007,Imperial,All Combined,1,166895,0.6
2007,Imperial,Felony,0,166895,0.0
2007,Imperial,Accidental,1,166895,0.6
2007,Inyo,All Combined,0,18449,0.0
2007,Inyo,Felony,0,18449,0.0
2007,Inyo,Accidental,0,18449,0.0
2007,Kern,All Combined,0,805799,0.0
2007,Kern,Felony,0,805799,0.0
2007,Kern,Accidental,0,805799,0.0
2007,Kings,All Combined,0,150378,0.0
2007,Kings,Felony,0,150378,0.0
2007,Kings,Accidental,0,150378,0.0
2007,Lake,All Combined,0,63987,0.0
2007,Lake,Felony,0,63987,0.0
2007,Lake,Accidental,0,63987,0.0
2007,Lassen,All Combined,0,35749,0.0
2007,Lassen,Felony,0,35749,0.0
2007,Lassen,Accidental,0,35749,0.0
2007,Los Angeles,All Combined,1,9773893,0.01
2007,Los Angeles,Felony,0,9773893,0.0
2007,Los Angeles,Accidental,1,9773893,0.01
2007,Madera,All Combined,0,146808,0.0
2007,Madera,Felony,0,146808,0.0
2007,Madera,Accidental,0,146808,0.0
2007,Marin,All Combined,0,248801,0.0
2007,Marin,Felony,0,248801,0.0
2007,Marin,Accidental,0,248801,0.0
2007,Mariposa,All Combined,0,18375,0.0
2007,Mariposa,Felony,0,18375,0.0
2007,Mariposa,Accidental,0,18375,0.0
2007,Mendocino,All Combined,0,87645,0.0
2007,Mendocino,Felony,0,87645,0.0
2007,Mendocino,Accidental,0,87645,0.0
2007,Merced,All Combined,0,249541,0.0
2007,Merced,Felony,0,249541,0.0
2007,Merced,Accidental,0,249541,0.0
2007,Modoc,All Combined,0,9590,0.0
2007,Modoc,Felony,0,9590,0.0
2007,Modoc,Accidental,0,9590,0.0
2007,Mono,All Combined,0,14212,0.0
2007,Mono,Felony,0,14212,0.0
2007,Mono,Accidental,0,14212,0.0
2007,Monterey,All Combined,0,407896,0.0
2007,Monterey,Felony,0,407896,0.0
2007,Monterey,Accidental,0,407896,0.0
2007,Napa,All Combined,0,133156,0.0
2007,Napa,Felony,0,133156,0.0
2007,Napa,Accidental,0,133156,0.0
2007,Nevada,All Combined,0,98480,0.0
2007,Nevada,Felony,0,98480,0.0
2007,Nevada,Accidental,0,98480,0.0
2007,Orange,All Combined,0,2965823,0.0
2007,Orange,Felony,0,2965823,0.0
2007,Orange,Accidental,0,2965823,0.0
2007,Placer,All Combined,0,329718,0.0
2007,Placer,Felony,0,329718,0.0
2007,Placer,Accidental,0,329718,0.0
2007,Plumas,All Combined,0,20594,0.0
2007,Plumas,Felony,0,20594,0.0
2007,Plumas,Accidental,0,20594,0.0
2007,Riverside,All Combined,1,2082656,0.05
2007,Riverside,Felony,0,2082656,0.0
2007,Riverside,Accidental,1,2082656,0.05
2007,Sacramento,All Combined,1,1388087,0.07
2007,Sacramento,Felony,1,1388087,0.07
2007,Sacramento,Accidental,0,1388087,0.0
2007,San Benito,All Combined,0,55002,0.0
2007,San Benito,Felony,0,55002,0.0
2007,San Benito,Accidental,0,55002,0.0
2007,San Bernardino,All Combined,1,2002648,0.05
2007,San Bernardino,Felony,1,2002648,0.05
2007,San Bernardino,Accidental,0,2002648,0.0
2007,San Diego,All Combined,0,3014168,0.0
2007,San Diego,Felony,0,3014168,0.0
2007,San Diego,Accidental,0,3014168,0.0
2007,San Francisco,All Combined,0,791332,0.0
2007,San Francisco,Felony,0,791332,0.0
2007,San Francisco,Accidental,0,791332,0.0
2007,San Joaquin,All Combined,1,669739,0.15
2007,San Joaquin,Felony,0,669739,0.0
2007,San Joaquin,Accidental,1,669739,0.15
2007,San Luis Obispo,All Combined,0,264161,0.0
2007,San Luis Obispo,Felony,0,264161,0.0
2007,San Luis Obispo,Accidental,0,264161,0.0
2007,San Mateo,All Combined,0,704271,0.0
2007,San Mateo,Felony,0,704271,0.0
2007,San Mateo,Accidental,0,704271,0.0
2007,Santa Barbara,All Combined,0,416648,0.0
2007,Santa Barbara,Felony,0,416648,0.0
2007,Santa Barbara,Accidental,0,416648,0.0
2007,Santa Clara,All Combined,0,1736327,0.0
2007,Santa Clara,Felony,0,1736327,0.0
2007,Santa Clara,Accidental,0,1736327,0.0
2007,Santa Cruz,All Combined,0,257602,0.0
2007,Santa Cruz,Felony,0,257602,0.0
2007,Santa Cruz,Accidental,0,257602,0.0
2007,Shasta,All Combined,0,175849,0.0
2007,Shasta,Felony,0,175849,0.0
2007,Shasta,Accidental,0,175849,0.0
2007,Sierra,All Combined,0,3344,0.0
2007,Sierra,Felony,0,3344,0.0
2007,Sierra,Accidental,0,3344,0.0
2007,Siskiyou,All Combined,0,44861,0.0
2007,Siskiyou,Felony,0,44861,0.0
2007,Siskiyou,Accidental,0,44861,0.0
2007,Solano,All Combined,0,412635,0.0
2007,Solano,Felony,0,412635,0.0
2007,Solano,Accidental,0,412635,0.0
2007,Sonoma,All Combined,0,472987,0.0
2007,Sonoma,Felony,0,472987,0.0
2007,Sonoma,Accidental,0,472987,0.0
2007,Stanislaus,All Combined,0,508375,0.0
2007,Stanislaus,Felony,0,508375,0.0
2007,Stanislaus,Accidental,0,508375,0.0
2007,Sutter,All Combined,0,92502,0.0
2007,Sutter,Felony,0,92502,0.0
2007,Sutter,Accidental,0,92502,0.0
2007,Tehama,All Combined,0,62011,0.0
2007,Tehama,Felony,0,62011,0.0
2007,Tehama,Accidental,0,62011,0.0
2007,Trinity,All Combined,0,13790,0.0
2007,Trinity,Felony,0,13790,0.0
2007,Trinity,Accidental,0,13790,0.0
2007,Tulare,All Combined,1,423608,0.24
2007,Tulare,Felony,1,423608,0.24
2007,Tulare,Accidental,0,423608,0.0
2007,Tuolumne,All Combined,0,56132,0.0
2007,Tuolumne,Felony,0,56132,0.0
2007,Tuolumne,Accidental,0,56132,0.0
2007,Ventura,All Combined,0,805912,0.0
2007,Ventura,Felony,0,805912,0.0
2007,Ventura,Accidental,0,805912,0.0
2007,Yolo,All Combined,0,194854,0.0
2007,Yolo,Felony,0,194854,0.0
2007,Yolo,Accidental,0,194854,0.0
2007,Yuba,All Combined,0,70220,0.0
2007,Yuba,Felony,0,70220,0.0
2007,Yuba,Accidental,0,70220,0.0
2008,Alameda,All Combined,0,1491781,0.0
2008,Alameda,Felony,0,1491781,0.0
2008,Alameda,Accidental,0,1491781,0.0
2008,All Combined,All Combined,10,36856229,0.03
2008,All Combined,Felony,3,36856229,0.01
2008,All Combined,Accidental,7,36856229,0.02
2008,Alpine,All Combined,0,1208,0.0
2008,Alpine,Felony,0,1208,0.0
2008,Alpine,Accidental,0,1208,0.0
2008,Amador,All Combined,0,37867,0.0
2008,Amador,Felony,0,37867,0.0
2008,Amador,Accidental,0,37867,0.0
2008,Butte,All Combined,0,218485,0.0
2008,Butte,Felony,0,218485,0.0
2008,Butte,Accidental,0,218485,0.0
2008,Calaveras,All Combined,0,45700,0.0
2008,Calaveras,Felony,0,45700,0.0
2008,Calaveras,Accidental,0,45700,0.0
2008,Colusa,All Combined,0,21174,0.0
2008,Colusa,Felony,0,21174,0.0
2008,Colusa,Accidental,0,21174,0.0
2008,Contra Costa,All Combined,2,1033291,0.19
2008,Contra Costa,Felony,1,1033291,0.1
2008,Contra Costa,Accidental,1,1033291,0.1
2008,Del Norte,All Combined,0,28573,0.0
2008,Del Norte,Felony,0,28573,0.0
2008,Del Norte,Accidental,0,28573,0.0
2008,El Dorado,All Combined,0,178598,0.0
2008,El Dorado,Felony,0,178598,0.0
2008,El Dorado,Accidental,0,178598,0.0
2008,Fresno,All Combined,0,913238,0.0
2008,Fresno,Felony,0,913238,0.0
2008,Fresno,Accidental,0,913238,0.0
2008,Glenn,All Combined,0,28118,0.0
2008,Glenn,Felony,0,28118,0.0
2008,Glenn,Accidental,0,28118,0.0
2008,Humboldt,All Combined,0,133202,0.0
2008,Humboldt,Felony,0,133202,0.0
2008,Humboldt,Accidental,0,133202,0.0
2008,Imperial,All Combined,0,170103,0.0
2008,Imperial,Felony,0,170103,0.0
2008,Imperial,Accidental,0,170103,0.0
2008,Inyo,All Combined,0,18384,0.0
2008,Inyo,Felony,0,18384,0.0
2008,Inyo,Accidental,0,18384,0.0
2008,Kern,All Combined,1,819891,0.12
2008,Kern,Felony,0,819891,0.0
2008,Kern,Accidental,1,819891,0.12
2008,Kings,All Combined,0,151833,0.0
2008,Kings,Felony,0,151833,0.0
2008,Kings,Accidental,0,151833,0.0
2008,Lake,All Combined,0,64371,0.0
2008,Lake,Felony,0,64371,0.0
2008,Lake,Accidental,0,64371,0.0
2008,Lassen,All Combined,0,35120,0.0
2008,Lassen,Felony,0,35120,0.0
2008,Lassen,Accidental,0,35120,0.0
2008,Los Angeles,All Combined,4,9796811,0.04
2008,Los Angeles,Felony,1,9796811,0.01
2008,Los Angeles,Accidental,3,9796811,0.03
2008,Madera,All Combined,0,149114,0.0
2008,Madera,Felony,0,149114,0.0
2008,Madera,Accidental,0,149114,0.0
2008,Marin,All Combined,0,250289,0.0
2008,Marin,Felony,0,250289,0.0
2008,Marin,Accidental,0,250289,0.0
2008,Mariposa,All Combined,0,18386,0.0
2008,Mariposa,Felony,0,18386,0.0
2008,Mariposa,Accidental,0,18386,0.0
2008,Mendocino,All Combined,0,87782,0.0
2008,Mendocino,Felony,0,87782,0.0
2008,Mendocino,Accidental,0,87782,0.0
2008,Merced,All Combined,0,251933,0.0
2008,Merced,Felony,0,251933,0.0
2008,Merced,Accidental,0,251933,0.0
2008,Modoc,All Combined,0,9622,0.0
2008,Modoc,Felony,0,9622,0.0
2008,Modoc,Accidental,0,9622,0.0
2008,Mono,All Combined,0,14072,0.0
2008,Mono,Felony,0,14072,0.0
2008,Mono,Accidental,0,14072,0.0
2008,Monterey,All Combined,0,410878,0.0
2008,Monterey,Felony,0,410878,0.0
2008,Monterey,Accidental,0,410878,0.0
2008,Napa,All Combined,0,134787,0.0
2008,Napa,Felony,0,134787,0.0
2008,Napa,Accidental,0,134787,0.0
2008,Nevada,All Combined,0,98679,0.0
2008,Nevada,Felony,0,98679,0.0
2008,Nevada,Accidental,0,98679,0.0
2008,Orange,All Combined,0,2982789,0.0
2008,Orange,Felony,0,2982789,0.0
2008,Orange,Accidental,0,2982789,0.0
2008,Placer,All Combined,0,337915,0.0
